school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,higher,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,-1.5,-0.2,12.0,12.0,12.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.5,2.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,-0.5,3.4,10.0,10.0,10.0
0.0,0.0,-1.0,0.0,0.0,1.0,-0.5,-0.5,3.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5,0.5,0.6,12.0,12.0,12.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,3.6,9.0,9.0,8.0
0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.2,9.0,9.0,10.0
0.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0,0.0,-0.5,0.0,-0.5,-1.5,0.8,12.0,14.0,14.0
0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.5,0.2,10.0,11.0,12.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5,0.0,-0.5,0.0,0.0,9.0,10.0,10.0
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.8,10.0,10.0,10.0
0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.5,-0.5,2.2,12.0,12.0,12.0
0.0,0.0,-1.0,1.0,0.0,0.0,-0.5,-0.5,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.5,0.0,-0.5,0.0,-0.6,12.0,13.0,14.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-0.5,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.8,9.0,9.0,10.0
0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-0.5,1.2,10.0,10.0,10.0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,-1.5,-0.2,14.0,16.0,15.0
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.5,3.2,8.0,8.0,7.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.5,1.0,1.0,0.0,1.8,8.0,8.0,9.0
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.5,0.2,10.0,10.0,10.0
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,-0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.2,10.0,11.0,12.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.5,-0.4,8.0,8.0,8.0
0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.6,9.0,8.0,6.0
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,0.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,-1.0,0.0,-0.5,-0.5,-0.4,14.0,14.0,16.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,4.0,1.5,0.0,0.2,11.0,11.0,12.0
0.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,0.5,-0.2,14.0,14.0,15.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,1.4,8.0,8.0,8.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,-0.5,0.6,16.0,16.0,16.0
0.0,1.0,0.0,1.0,1.0,1.0,-0.5,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.5,-0.4,11.0,11.0,12.0
0.0,1.0,1.0,1.0,1.0,1.0,-0.5,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,3.0,1.5,-0.5,1.0,10.0,9.0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-0.5,0.4,14.0,12.0,14.0
0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-0.5,0.8,14.0,12.0,13.0
0.0,1.0,0.0,0.0,0.0,1.0,-0.5,-0.5,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-0.5,0.0,-0.5,-1.5,-0.2,12.0,12.0,12.0
0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,0.8,12.0,11.0,11.0
0.0,1.0,-1.0,1.0,0.0,1.0,0.5,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,1.0,1.0,-1.5,-0.4,14.0,13.0,14.0
0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,-0.5,0.0,-0.5,0.5,1.4,9.0,8.0,8.0
0.0,1.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.4,12.0,10.0,11.0
0.0,1.0,0.0,1.0,1.0,1.0,-0.5,-0.5,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5,4.0,1.5,0.0,-0.2,15.0,14.0,14.0
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-0.5,0.0,-0.5,0.5,1.8,11.0,11.0,11.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-1.0,0.0,-0.5,-0.5,-0.2,13.0,12.0,12.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-0.5,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,1.5,-1.0,1.0,8.0,7.0,4.0
0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,1.0,0.0,1.0,0.5,1.6,14.0,14.0,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,4.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.5,0.0,-0.4,11.0,12.0,12.0
0.0,1.0,-1.0,1.0,1.0,1.0,0.5,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.5,-0.5,0.2,10.0,7.0,8.0
0.0,1.0,-1.0,1.0,0.0,1.0,0.5,0.5,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.5,-0.6,14.0,12.0,12.0
0.0,1.0,-1.0,1.0,0.0,1.0,0.5,0.5,3.0,3.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.5,-0.2,14.0,14.0,14.0
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,-0.5,-0.5,0.4,10.0,5.0,6.0
0.0,1.0,-1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.6,16.0,17.0,17.0
0.0,1.0,0.0,1.0,0.0,1.0,-0.5,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,-1.0,0.0,10.0,12.0,13.0
0.0,1.0,5.0,1.0,0.0,1.0,0.0,-1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.5,-1.5,2.2,6.0,8.0,6.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,6.0,7.0,8.0
0.0,1.0,-1.0,1.0,0.0,1.0,-1.5,-0.5,2.0,2.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,1.0,1.0,0.5,-0.6,12.0,14.0,13.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5,3.0,2.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.2,6.0,8.0,8.0
0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0,0.4,8.0,10.0,10.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.5,0.5,0.2,6.0,8.0,7.0
0.0,1.0,-1.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-0.5,0.0,0.5,-0.5,-0.4,11.0,11.0,10.0
0.0,1.0,0.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,1.0,1.0,0.5,-0.6,10.0,12.0,12.0
0.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-0.4,8.0,10.0,9.0
0.0,0.0,0.0,1.0,1.0,1.0,0.5,-0.5,4.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.2,14.0,14.0,15.0
0.0,1.0,2.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.5,-1.5,1.0,11.0,12.0,12.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.5,0.0,0.0,0.0,0.4,16.0,15.0,15.0
0.0,0.0,0.0,1.0,1.0,1.0,-0.5,-0.5,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-0.5,-1.0,-0.4,10.0,10.0,6.0
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-2.0,-0.5,0.0,0.5,-1.0,1.8,16.0,16.0,16.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.2,9.0,9.0,10.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,-0.5,-0.2,12.0,12.0,12.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,12.0,10.0,11.0
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-0.5,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.6,10.0,11.0,6.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,-1.5,1.4,16.0,16.0,16.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,-0.4,10.0,10.0,12.0
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,11.0,10.0,12.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,-0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.8,10.0,10.0,12.0
0.0,0.0,1.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.6,7.0,4.0,5.0
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,2.6,10.0,10.0,10.0
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,0.8,16.0,15.0,15.0
0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,-0.2,12.0,12.0,12.0
0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,-0.5,1.0,0.0,-1.5,-0.2,16.0,16.0,16.0
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.5,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.2,12.0,13.0,13.0
0.0,0.0,0.0,1.0,1.0,1.0,-0.5,-0.5,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.6,12.0,12.0,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,0.0,-0.5,0.5,8.4,11.0,9.0,10.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,2.2,10.0,10.0,10.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,1.0,0.5,-1.0,1.6,10.0,10.0,11.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.5,1.0,0.5,-1.0,0.0,10.0,11.0,6.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.6,11.0,11.0,6.0
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,1.0,0.5,0.0,-0.5,0.0,1.0,12.0,10.0,10.0
0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.5,0.2,10.0,10.0,10.0
0.0,1.0,0.0,1.0,1.0,0.0,0.5,-1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,4.6,10.0,10.0,9.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,4.0,3.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.0,1.0,-0.5,3.0,12.0,11.0,12.0
0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,-0.5,-0.2,14.0,14.0,15.0
0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,-0.2,10.0,11.0,12.0
0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,-0.5,-0.2,11.0,12.0,12.0
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,11.0,10.0,12.0
0.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,12.0,11.0,12.0
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-0.5,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2,18.0,18.0,18.0
0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,13.0,12.0,13.0
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.5,-1.0,0.0,14.0,14.0,14.0
0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,-1.0,0.2,16.0,15.0,16.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,-0.5,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,0.5,0.6,14.0,14.0,14.0
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,-0.6,16.0,16.0,16.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-2.0,-0.5,0.0,-0.5,-0.5,0.0,18.0,18.0,18.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.5,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,-0.5,0.0,0.2,14.0,14.0,14.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,-0.2,14.0,14.0,13.0
0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.5,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.5,1.0,0.5,-1.0,-0.4,12.0,11.0,6.0
0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.4,12.0,11.0,11.0
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.6,15.0,15.0,16.0
0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,4.0,4.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-3.0,1.0,-0.5,1.0,0.0,-1.5,-0.2,17.0,16.0,16.0
