school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,nursery,higher_mat,internet,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,higher_por,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_mat,G2_mat,G3_mat,G1_por,G2_por,G3_por
0.0,1.0,-2.0,1.0,0.0,1.0,0.0,0.5,2.0,2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,14,13,13,14,13,14
0.0,0.0,-2.0,1.0,0.0,1.0,-1.0,-0.5,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.5,-0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.5,-0.3333333333333333,16,15,15,14,14,14
0.0,1.0,-2.0,1.0,0.0,1.0,-0.5,-0.5,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.5,0.375,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.5,0.6666666666666666,16,14,15,14,13,13
0.0,0.0,-1.0,1.0,1.0,1.0,-0.5,0.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.5,0.0,0.0,0.5,-0.125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.5,0.0,0.0,0.5,0.0,13,13,13,14,12,13
0.0,1.0,-1.0,1.0,0.0,1.0,0.5,0.5,1.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,1.0,0.5,1.875,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,1.0,0.5,0.3333333333333333,14,11,13,12,13,13
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.5,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.5,-0.3333333333333333,8,7,8,12,11,11
0.0,1.0,-2.0,1.0,0.0,1.0,0.0,0.5,3.0,3.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.5,-0.375,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.5,0.0,13,13,12,9,9,9
0.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5,0.0,-0.5,-1.5,-0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5,0.0,-0.5,-1.5,-0.3333333333333333,7,10,11,10,11,11
0.0,0.0,2.0,1.0,0.0,1.0,-1.5,-1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.0,-0.5,0.5,-0.125,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.0,-0.5,0.5,-0.3333333333333333,7,8,9,9,10,11
0.0,1.0,-1.0,0.0,0.0,1.0,0.5,0.5,4.0,4.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,1.0,1.5,0.0,0.625,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,2.0,1.0,1.0,1.5,0.0,1.0,18,18,18,14,14,15
0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.5,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.5,1.0,0.0,0.5,-0.375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.5,1.0,0.0,0.5,-0.3333333333333333,12,0,0,10,11,12
0.0,0.0,-2.0,1.0,0.0,1.0,-1.0,-1.0,0.0,2.0,0.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,8,0,0,11,12,13
0.0,0.0,0.0,1.0,1.0,1.0,-0.5,-0.5,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.5,0.0,0.5,0.5,1.125,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.5,0.0,0.5,0.5,0.0,10,13,12,13,12,12
0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,3.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.5,1.625,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.5,1.6666666666666667,12,11,11,15,13,14
0.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.5,-0.375,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.5,0.0,9,0,0,12,11,11
0.0,0.0,-2.0,1.0,0.0,1.0,0.5,0.5,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.3333333333333333,11,0,0,13,14,15
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,-0.375,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,10,0,0,10,9,10
0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,-1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-0.5,0.5,-0.375,2.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.3333333333333333,4,0,0,9,9,10
0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,-0.375,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,-0.3333333333333333,14,12,12,10,10,10
0.0,0.0,-2.0,1.0,0.0,1.0,0.5,0.5,4.0,4.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,-0.375,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.6666666666666666,16,16,15,13,14,14
0.0,1.0,-2.0,1.0,0.0,1.0,0.5,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,-1.0,-0.5,0.0,-0.5,-0.5,-0.375,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.0,-1.0,-0.5,0.0,-0.5,-0.5,0.6666666666666666,7,9,0,9,11,11
0.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-0.5,3.0,3.0,3.0,0.0,1.0,-1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.625,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.3333333333333333,9,9,9,12,11,11
0.0,0.0,-2.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.5,0.5,-0.125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.5,0.5,0.0,9,11,11,13,13,13
0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.5,2.0,0.5,-1.5,-0.125,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.5,2.0,0.5,-1.5,0.3333333333333333,14,14,13,10,11,11
0.0,0.0,-2.0,1.0,0.0,1.0,-1.0,-1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.5,-0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.5,-0.3333333333333333,8,11,11,12,12,12
0.0,0.0,-2.0,1.0,0.0,1.0,0.0,-0.5,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,-0.5,0.0,-0.5,-0.5,-0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,6,7,0,11,11,11
0.0,0.0,-2.0,1.0,0.0,1.0,-1.0,-0.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,-0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.6666666666666666,10,11,11,13,12,13
0.0,1.0,-2.0,1.0,1.0,0.0,-0.5,-1.0,3.0,2.0,0.0,1.0,3.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.5,0.5,-0.375,1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.5,0.5,-0.3333333333333333,8,9,10,12,11,11
0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,0.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,0.0,1.0,1.0,1.5,0.0,-0.375,1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,1.0,1.5,0.0,-0.3333333333333333,6,5,0,11,9,0
0.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-1.0,0.0,2.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,2.0,1.5,0.5,0.375,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,2.0,1.5,0.5,0.6666666666666666,12,13,14,9,10,10
0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.5,-0.5,0.625,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.5,-0.5,0.0,10,10,10,13,13,13
0.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.5,3.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.0,-0.5,0.0,-0.375,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,0.0,-0.5,0.0,0.6666666666666666,5,0,0,11,9,11
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2.0,4.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,-0.375,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,-0.3333333333333333,11,11,12,13,13,13
0.0,1.0,-2.0,0.0,0.0,1.0,-0.5,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.5,-1.5,-0.125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,-0.5,-1.5,-0.3333333333333333,11,8,8,7,8,8
0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-0.5,2.0,2.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,-1.0,-0.5,2.0,0.5,0.5,0.625,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,-0.5,2.0,0.5,0.5,2.0,16,12,13,9,8,10
0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,2.0,0.0,1.0,2.0,-1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.5,0.0,0.375,1.0,2.0,-1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.5,0.0,0.6666666666666666,9,8,10,11,10,11
0.0,1.0,-1.0,0.0,0.0,1.0,-0.5,-0.5,0.0,2.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,-0.125,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,0.3333333333333333,17,15,15,12,10,11
0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.5,0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.5,-0.3333333333333333,10,12,12,10,10,1
0.0,1.0,0.0,0.0,1.0,1.0,-0.5,-1.0,0.0,2.0,0.0,1.0,1.0,-1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-0.5,1.0,0.0,0.5,-0.375,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,-0.5,1.0,0.0,0.5,1.0,7,6,0,8,8,9
0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,2.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,0.5,-0.375,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,0.5,-0.3333333333333333,5,8,7,8,8,8
0.0,1.0,-1.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.3333333333333333,10,10,10,9,10,11
0.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,14,15,16,17,17,18
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,-0.5,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0,1.0,0.0,-0.5,0.0,-0.3333333333333333,6,7,0,12,12,13
0.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5,0.0,-0.5,-0.5,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,-0.5,-0.5,-0.3333333333333333,14,14,14,16,16,17
0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.5,2.0,2.0,0.0,0.0,2.0,-1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.375,0.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.3333333333333333,6,5,0,9,9,10
0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.5,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.3333333333333333,13,15,16,16,17,18
0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,-0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,-0.3333333333333333,13,11,10,11,9,10
0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,-0.5,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,-0.5,-0.3333333333333333,8,7,0,14,13,13
0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,-0.3333333333333333,10,11,9,14,14,15
0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,3.0,1.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,3.0,1.0,0.0,-0.3333333333333333,10,9,9,10,11,11
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,-0.5,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,1.0,0.5,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,1.0,0.5,-0.3333333333333333,13,13,11,13,12,14
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,6,5,6,11,9,10
0.0,1.0,-1.0,0.0,0.0,1.0,0.5,-0.5,4.0,3.0,2.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.5,0.875,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.5,1.0,10,8,9,10,9,11
0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.5,-1.0,0.125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.5,-1.0,0.3333333333333333,10,10,11,11,11,13
0.0,1.0,-1.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.5,0.875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.5,0.3333333333333333,9,8,8,11,10,11
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.5,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5,1.0,0.5,0.5,-0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,1.0,0.5,0.5,-0.3333333333333333,16,17,17,17,18,17
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,-1.5,6.625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,-1.5,5.0,9,9,8,14,13,14
0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-3.0,-1.0,-0.5,0.0,0.0,-1.5,1.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0,-1.0,-0.5,0.0,0.0,-1.5,1.0,12,13,12,14,15,16
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.6666666666666666,12,12,11,11,13,14
0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-0.5,3.0,3.0,2.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.125,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,11,12,11,10,9,11
0.0,1.0,-1.0,1.0,1.0,1.0,-0.5,-1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,-0.3333333333333333,15,15,15,13,14,16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.5,-0.5,0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.5,-0.5,1.3333333333333333,8,7,9,12,13,14
0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.5,-0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,1.5,-0.5,0.6666666666666666,8,9,10,9,9,10
0.0,0.0,-1.0,1.0,0.0,1.0,-0.5,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.6666666666666666,11,12,13,12,12,13
0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.5,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,8,8,9,12,11,12
